artist_count,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,popular
0.4629309213346336,-0.6263084711315174,-0.3824830953620053,-0.4729818450725622,-0.9195709938917831,-0.5999163704376657,-0.4408254590717334,-0.3982028331726741,-1.0360446294443748,-1.0620529335168667,0.7094416394395824,0.2903995636396299,-0.5505804069674745,-0.19025173587948604,1.055008181368438,-0.23920367588531924,1
0.4629309213346336,-0.6138416170953109,-0.6068046277674545,-0.5754876921986536,0.7049215233070933,-0.457293924175291,-0.4408254590717334,-0.3982028331726741,0.2518475698699341,1.628320285439006,1.690862501312507,1.9368062082561013,-0.9418294703791292,-0.19025173587948604,-1.1025490483522309,-0.14079184099255018,1
-0.6430337293466667,-0.7313483476918957,-0.6068046277674545,-0.6438249236160479,0.18425084471770986,-0.5193036834198017,-0.4408254590717334,-0.29192139444113935,0.07297365329850229,0.24864171161548154,1.3494987232697506,1.5099600411333123,-1.0200792830614602,-0.19025173587948604,-0.09568900781591881,-0.14079184099255018,1
-0.6430337293466667,-0.4814807625406929,-0.6068046277674545,-0.45589753721821363,-0.9612246481789338,-0.5069017315708996,-0.4408254590717334,-0.3982028331726741,1.1104423694128067,-0.9240850761345142,-0.2719792224333421,0.9001798023864711,-1.0200792830614602,-0.19025173587948604,-0.09568900781591881,-0.5344391805636264,1
-0.6430337293466667,-0.6422236039436959,0.010079586347530775,-0.5754876921986536,-0.1281515624359202,-0.5193036834198017,-0.2525491553260008,-0.39002733788563293,2.3625597854128295,-0.855101147443338,1.4775101400357842,-1.2340510332274732,0.5057920642439933,-0.19025173587948604,-0.8148747510561418,-0.6328510154563954,1
-0.6430337293466667,-0.7517727681341915,-0.6068046277674545,-0.7463307707421394,-0.669649068168879,-0.5999163704376657,-0.4408254590717334,-0.3982028331726741,0.6811449696413704,-1.2690047195903953,-0.1439678056673085,0.16844351589026166,-0.667955125990971,-0.19025173587948604,0.5515781611002819,-0.7312628503491645,1
0.4629309213346336,-0.046201880127610236,-0.6068046277674545,-0.1312956879855908,-0.39890031530239967,-0.3332744056862696,-0.4408254590717334,-0.3982028331726741,0.07297365329850229,-1.200020790899219,-0.5280020559654094,0.839201778511787,-0.9027045640379637,-0.19025173587948604,-0.5272004537600526,2.221092196433907,1
-0.6430337293466667,-0.29606946527881306,1.9728929948952112,-0.011705533005150802,1.2047653747529015,-0.20925488719724816,-0.2525491553260008,-0.3982028331726741,-0.8213959295586567,-1.2690047195903953,-1.4667524455829895,-1.7828532480996302,1.7186641608201227,0.8451007086112837,-0.5272004537600526,-0.7312628503491645,1
-0.6430337293466667,-0.13187834509983795,0.06615996944889307,-0.04587414871384794,0.8923629675992715,-0.5937153945132146,-0.4408254590717334,-0.34097436616338617,0.2518475698699341,-0.3032297179139282,-0.10129733341196394,0.5343116591383664,-0.8635796576967982,-0.19025173587948604,-0.6710376024080972,-0.7312628503491645,1
-0.6430337293466667,-0.11357594236583266,-0.6068046277674545,-0.1825486115486365,-0.0031905995744681867,-0.37668123715742713,-0.4408254590717334,-0.3982028331726741,-0.03435069664435678,-0.855101147443338,-0.22930875017799757,-0.014490555733790702,-1.0592041894026256,-0.19025173587948604,-0.09568900781591881,-0.04238000609978112,1
-0.6430337293466667,-0.5655657142317028,-0.326402712260643,-0.7121621550334422,0.2050776718612852,-0.12864220017938421,-0.06427285158026816,0.0023964358923413706,1.1104423694128067,-0.5791654326786331,0.4960892781628597,1.5099600411333123,-0.3549558752616471,-0.19025173587948604,4.435181174597486,-0.14079184099255018,1
-0.6430337293466667,-0.6793589138387792,-0.6068046277674545,-0.677993539324745,-0.8987441667482078,-0.5751124667398614,-0.4408254590717334,-0.3982028331726741,-0.6425220129872249,1.0764488559095962,-0.8266953617528212,1.0831138740105235,-0.5114555006263091,-0.19025173587948604,-0.4552818794360303,-0.6328510154563954,1
4.886789524059835,-0.7899690868834199,-0.3824830953620053,-0.6267406157616994,0.6424410418763673,-0.5875144185887635,-0.4408254590717334,-0.3982028331726741,-0.6425220129872249,1.00746492721842,0.45341880590751515,0.5952896830130505,-0.667955125990971,-0.19025173587948604,1.055008181368438,-0.33761551077808827,0
-0.6430337293466667,-0.43585738181244776,0.06615996944889307,-0.4217289215095165,-0.23228569815379693,-0.4448919723263889,-0.2525491553260008,-0.3982028331726741,2.040586735584252,-0.1652618605315758,0.0267140833540697,0.9611578262611552,-0.8635796576967982,-0.19025173587948604,-0.8867933253801641,1.4337975172917548,1
-0.6430337293466667,0.386159227936573,1.2438480145775013,0.41540216335356345,1.3713799919015044,-0.07283341685932457,1.2536612746398603,-0.3818518425985918,-0.8213959295586567,0.8694970698360676,-0.9547067785188549,0.16844351589026166,0.07541809449117305,-0.19025173587948604,-0.4552818794360303,-0.7312628503491645,1
-0.6430337293466667,0.23310870072612286,0.12224035255025537,0.38123354764486633,-0.419727142445975,-0.3084705019884653,-0.4408254590717334,-0.3982028331726741,0.9673432361556613,-1.2690047195903953,-2.0214685849024687,-0.5632927706059478,-0.7853298450144673,-0.19025173587948604,-0.8867933253801641,-0.7312628503491645,1
-0.6430337293466667,5.125420527189801,0.45872265115842914,2.7559523393993173,0.559133733302066,5.160790263377381,-0.4408254590717334,0.6564360588556318,-0.2132246132157886,1.00746492721842,0.9227940007163051,-1.173073009352789,1.0535407530203098,-0.19025173587948604,-0.8148747510561418,-0.7312628503491645,1
-0.6430337293466667,0.17236594382630815,-0.6068046277674545,0.4495707790622606,-0.9820514753225091,0.03258317385634366,-0.4408254590717334,-0.3818518425985918,2.040586735584252,-2.2347797212668623,-1.210729612050922,-0.19742462735784308,-0.1593313435558198,-0.19025173587948604,0.048148140832125784,-0.4360273456708573,1
0.4629309213346336,-0.7321441043325047,-0.04600079675383152,-0.7804993864508365,0.35086546186631257,-0.5751124667398614,-0.06427285158026816,-0.0957095075521522,2.112136302212825,-0.7171332900609856,1.221487306503717,-0.3193806751072113,-0.7462049386733018,-0.19025173587948604,-0.8867933253801641,-0.5344391805636264,1
1.5688955720159339,0.4588383344455216,-0.04600079675383152,0.07371600626659205,-0.6488222410253037,1.006136393995162,-0.4408254590717334,-0.29192139444113935,-0.7856211462443704,-0.02729400314922334,-0.48533158371006485,1.5709380650079965,-0.9418294703791292,-0.19025173587948604,1.1269267556924603,-0.4360273456708573,1
0.4629309213346336,0.40340062181643305,1.5242499300843129,0.22747477695572918,0.6632678690199427,-0.04802951316152027,1.6302138821313255,-0.26739490858001597,-0.8929454961872294,1.5593363567478298,-0.48533158371006485,-0.3193806751072113,-1.0592041894026256,-0.19025173587948604,-0.5991190280840749,1.827444856862831,1
1.5688955720159339,-0.5215338467846755,-0.6068046277674545,-0.5071504607812594,-0.19063204386664626,-0.5255046593442528,-0.4408254590717334,-0.3982028331726741,0.6453701863270841,-0.5791654326786331,0.19739597237544787,-0.07546857960847482,-0.58970531330864,-0.19025173587948604,-0.8867933253801641,2.516327701112214,1
-0.6430337293466667,0.09809532403614171,-0.6068046277674545,-0.5071504607812594,-0.7737832038867558,-0.39528416493078034,-0.4408254590717334,-0.3982028331726741,-0.9644950628158021,1.2144167132919486,-0.4426611114547203,-1.2950290571021572,0.46666715790282776,-0.19025173587948604,-0.4552818794360303,1.0401501777206785,1
-0.6430337293466667,-0.749650750425901,-0.6068046277674545,-0.6950778471790936,0.39251911615346324,-0.537906611193155,-0.4408254590717334,-0.3982028331726741,2.756082401869979,-1.9588440065021575,-0.9973772507741994,0.7782237546371029,-0.9027045640379637,-0.19025173587948604,-0.8867933253801641,1.827444856862831,1
-0.6430337293466667,-0.5642394531640212,-0.6068046277674545,-0.7634150785964879,-0.7946100310303311,-0.5937153945132146,-0.4408254590717334,-0.3982028331726741,-1.1791437627015202,-0.9930690048256904,-0.18663827792265303,0.5952896830130505,-0.7070800323321363,-0.19025173587948604,1.1269267556924603,-0.6328510154563954,1
-0.6430337293466667,-0.5058839661860333,-0.6068046277674545,-0.6950778471790936,-0.8362636853174817,-0.5131027074953507,-0.4408254590717334,-0.39002733788563293,-0.17744982990150224,-0.3032297179139282,0.3680778613968261,0.351377587514314,-0.8635796576967982,-0.19025173587948604,-0.6710376024080972,2.024268526648369,1
1.5688955720159339,-0.2706052527793274,-0.6068046277674545,-0.26797015082037934,-0.9195709938917831,-0.41388709270413354,-0.4408254590717334,-0.3982028331726741,0.8600188862128022,-1.4069725769727477,-0.05862686115661939,0.9611578262611552,-0.667955125990971,-0.19025173587948604,0.9830896070444156,2.7131513708977524,1
-0.6430337293466667,-0.6369185596729697,-0.6068046277674545,-0.21671722725733364,-0.9195709938917831,-0.43249002047748675,-0.4408254590717334,0.010571931179382502,1.8974876023271068,-1.200020790899219,-0.31464969468868664,0.7172457307624187,-0.667955125990971,-0.19025173587948604,0.9830896070444156,-0.5344391805636264,1
-0.6430337293466667,-0.3573427266057004,1.2999283976788636,-0.5754876921986536,-0.5863417595945777,-0.46969587602419316,0.12400345216546448,-0.36550085202450955,-0.6425220129872249,0.5935613550713627,-0.10129733341196394,-0.5023147467312636,2.070788317890612,1.190218190108207,-0.5991190280840749,0.252855498578526,1
1.5688955720159339,-0.21437178350962996,-0.6068046277674545,-0.7292464628877908,-0.9820514753225091,-0.5565095389665082,-0.4408254590717334,-0.3982028331726741,0.538045836384225,-0.7171332900609856,0.837453056205616,1.0831138740105235,-0.3158309689204817,-0.19025173587948604,-0.2395261564639634,1.827444856862831,1
0.4629309213346336,-0.5602606699609766,1.356008780780226,-0.1312956879855908,0.684094696163518,-0.2402597668195035,0.12400345216546448,0.9834558703372771,0.2518475698699341,0.6625452837625389,1.3921691955250952,1.5099600411333123,-0.3940807816028126,-0.19025173587948604,1.7741939246086609,-0.5344391805636264,1
-0.6430337293466667,-0.04301885356517453,-0.4946438615647299,-0.5413190764899565,0.7257483504506687,-0.5999163704376657,-0.4408254590717334,-0.3573253567374684,-1.0002698461300885,0.9384809985272438,0.19739597237544787,0.351377587514314,-0.9027045640379637,-0.19025173587948604,-0.9587118997041864,1.3353856823989856,1
-0.6430337293466667,2.931784721244528,-0.6068046277674545,2.72178372369062,-0.357246661015249,2.1843218196408656,-0.4408254590717334,-0.3982028331726741,-0.2847741798443613,-0.5101815039874569,-1.210729612050922,-0.44133672285657954,-1.0592041894026256,0.0398265851184628,0.6234967354243042,-0.7312628503491645,1
-0.6430337293466667,0.4537985423883317,-0.6068046277674545,0.9279313989840206,-0.6279954138817284,-0.12864220017938421,1.2536612746398603,-0.3818518425985918,0.3591719198127932,1.9042560002037108,1.690862501312507,1.5099600411333123,-0.8244547513556328,-0.19025173587948604,0.9111710327203933,1.3353856823989856,1
-0.6430337293466667,0.13310861622293446,-0.6068046277674545,-0.4900661529269108,0.80905565902497,0.25581830713658227,-0.4408254590717334,-0.3818518425985918,-1.5368915958443838,-0.7861172187521618,-1.3814115010723003,-1.1120949854781048,2.5402871939845975,8.092567820046671,-0.5272004537600526,-0.7312628503491645,1
-0.6430337293466667,-0.14991549562030695,-0.6068046277674545,0.03954739055789491,-0.669649068168879,-0.3828822130818782,-0.4408254590717334,-0.39002733788563293,-1.7873150790443884,1.0764488559095962,-1.7227752791150568,-1.4169851048515254,-1.0592041894026256,-0.19025173587948604,1.2707639043405048,0.3512673334712951,1
-0.6430337293466667,-0.32577771319487964,-0.6068046277674545,-0.4046446136551679,-0.9612246481789338,-0.2402597668195035,-0.4408254590717334,-0.3982028331726741,-1.8588646456729612,-2.717667222105096,-1.0827181952848886,-2.697523606219892,-0.3158309689204817,-0.19025173587948604,0.8392524583963711,-0.7312628503491645,1
-0.6430337293466667,0.7378836630857184,-0.326402712260643,1.355039095342735,0.16342401757413452,0.19380854789207155,-0.4408254590717334,0.4275221908184802,0.1802980032413614,-0.6481493613698094,0.7094416394395824,1.6319160888826805,-0.9809543767202947,-0.19025173587948604,0.6234967354243042,0.05603182879298793,1
0.4629309213346336,0.10207410723918635,-0.6068046277674545,0.3299806240818206,-0.9403978210353585,-0.28366659829066104,1.6302138821313255,-0.3982028331726741,0.03719886998421593,0.9384809985272438,0.7094416394395824,-0.07546857960847482,-0.3940807816028126,-0.19025173587948604,-0.5991190280840749,1.1385620126134475,1
-0.6430337293466667,-0.5560166345443956,1.356008780780226,-0.5925720000530023,-0.44055396958955034,-0.41388709270413354,0.6888323634026624,-0.3982028331726741,-1.5368915958443838,-1.0620529335168667,0.24006644463079244,-0.9901389377287366,2.3055377559376047,-0.19025173587948604,-0.2395261564639634,2.8115632057905215,1
2.674860222697234,0.8126847873029575,-0.2142419460579184,1.2354489403622948,0.8507093133121207,2.996649665743956,3.512976919588652,-0.31644788030226273,-1.644215945787243,0.31762564030665774,0.32540738914148154,0.7172457307624187,-0.12020643721465431,-0.19025173587948604,1.7022753502846386,1.7290330219700618,1
0.4629309213346336,-0.623390696782618,-0.6068046277674545,-0.5754876921986536,-0.9820514753225091,-0.5441075871176061,-0.4408254590717334,-0.3982028331726741,-1.429567245901525,-0.1652618605315758,-1.1680591397955775,-0.685248818355316,-0.8244547513556328,-0.19025173587948604,2.3495425192008397,-0.6328510154563954,1
-0.6430337293466667,-0.7700751708681968,-0.27032232915928067,-0.7292464628877908,-0.8570905124610572,-0.5999163704376657,-0.4408254590717334,-0.005779059394699761,0.2518475698699341,-1.131036862208043,-1.4240819733276449,-1.2340510332274732,1.9142886925259501,-0.19025173587948604,-0.5272004537600526,-0.7312628503491645,1
